citation,doi,PMCID,PMID,Title,Author,Belong,Abstract,Keywords
J Chem Theory Comput. 2012 Aug 14; 8(8): 2725–2740.,10.1021/ct300323g,PMC3419458,22904695,"Comparison of Secondary
Structure Formation Using
10 Different Force Fields in Microsecond Molecular Dynamics Simulations",Elio A. Cino;Wing-Yiu Choy;*;Mikko Karttunen;*,"†Department of Biochemistry,
1151 Richmond Street North, The University of Western
Ontario, London, Ontario N6A 5C1, Canada;‡Department of Chemistry, 200
University Avenue West, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada;*E-mail: ac.oolretawu@nenuttrak.okkim (M.K.); ac.owu@4yohcj (W.-Y.C.).","We have compared molecular dynamics (MD) simulations
of a β-hairpin
forming peptide derived from the protein Nrf2 with 10 biomolecular
force fields using trajectories of at least 1 μs. The total
simulation time was 37.2 μs. Previous studies have shown that
different force fields, water models, simulation methods, and parameters
can affect simulation outcomes. The MD simulations were done in explicit
solvent with a 16-mer Nrf2 β-hairpin forming peptide using Amber
ff99SB-ILDN, Amber ff99SB*-ILDN, Amber ff99SB, Amber ff99SB*, Amber
ff03, Amber ff03*, GROMOS96 43a1p, GROMOS96 53a6, CHARMM27, and OPLS-AA/L
force fields. The effects of charge-groups, terminal capping, and
phosphorylation on the peptide folding were also examined. Despite
using identical starting structures and simulation parameters, we
observed clear differences among the various force fields and even
between replicates using the same force field. Our simulations show
that the uncapped peptide folds into a native-like β-hairpin
structure at 310 K when Amber ff99SB-ILDN, Amber ff99SB*-ILDN, Amber
ff99SB, Amber ff99SB*, Amber ff03, Amber ff03*, GROMOS96 43a1p, or
GROMOS96 53a6 were used. The CHARMM27 simulations were able to form
native hairpins in some of the elevated temperature simulations, while
the OPLS-AA/L simulations did not yield native hairpin structures
at any temperatures tested. Simulations that used charge-groups or
peptide capping groups were not largely different from their uncapped
counterparts with single atom charge-groups. On the other hand, phosphorylation
of the threonine residue located at the β-turn significantly
affected the hairpin formation. To our knowledge, this is the first
study comparing such a large set of force fields with respect to β-hairpin
folding. Such a comprehensive comparison will offer useful guidance
to others conducting similar types of simulations.",
Genes Cancer. 2012 Mar; 3(3-4): 291–297.,10.1177/1947601912454140,PMC3494372,23150762,Concepts in MDM2 Signaling,Anand Ponnuswamy;Ted Hupp;Robin Fåhraeus,"1Cibles Therapeutiques, INSERM Unité 940, Institut de Génétique Moléculaire, IUH Hôpital St. Louis, Paris, France;2RECAMO, Masaryk Memorial Cancer Institute, Brno, Czech Republic;3Edinburgh Cancer Research UK Centre, The University of Edinburgh, Edinburgh, UK;Corresponding author.;Ted Hupp, Edinburgh Cancer Research UK Centre, The University of Edinburgh, Crewe Road South, Edinburgh EH4 2XR, UK Email: ku.ca.de@ppuH.deT;Robin Fahraeus, Cibles Therapeutiques, INSERM Unité 940, Institut de Génétique Moléculaire, Université Paris 7, IUH Hôpital St. Louis, 75010 Paris, France Email: rf.mresni@suearhaf.nibor","The function and regulation of MDM2 as a component of a p53-dependent negative feedback loop has formed a core paradigm in the p53 field. This concept, now 20 years old, has been solidified by fields of protein science, transgenic technology, and drug discovery in human cancer. However, it has been noted that a simple negative feedback loop between p53 and MDM2 lacks an intrinsic “activating” step that counteracts this inhibition and permits oscillation of the feedback to occur as p53 is switched on and off. More recent work has identified a solution to the missing piece of the picture that counters the negative feedback loop, which is MDM2 itself. Under conditions of genotoxic stress, MDM2 helps to activate p53 by increasing its rate of protein synthesis. This simple observation makes certain aspects of the p53 response more comprehensible such as why MDM2 is upregulated by p53 early on following DNA damage and how phosphorylation of MDM2 at the C-terminal Ser395 by ATM translates into p53 activation. The latter acts by inducing allosteric changes in the RING domain of MDM2 that expose its RNA binding pocket, support p53 synthesis, and suppress its degradation. This allosteric nature of MDM2 in the C-terminus mirrors the allosteric effects of the binding of small molecules to the p53 interacting pocket at the N-terminus of MDM2, which opens the core domain of MDM2 to central domains of p53, which controls p53 ubiquitination. Thus, the highly allosteric nature of MDM2 provides the basis for dynamic protein-protein interactions and protein-RNA interactions through which MDM2’s activity is regulated in p53 protein destruction or in p53 protein synthesis. We discuss these mechanisms and how this information can be exploited for drug development programs aimed at activating p53 via targeting MDM2.",Mdm2;p53;allosteric regulation
J Am Chem Soc. 2012 Jun 20; 134(24): 10271–10278.,10.1021/ja303498q,PMC3381011,22656332,"Conformational Basis for
Asymmetric Seeding Barrier
in Filaments of Three- and Four-Repeat Tau","Ayisha Siddiqua;Yin Luo;Virginia Meyer;Michael
A. Swanson;Xiang Yu;Guanghong Wei;Jie Zheng;Gareth R. Eaton;Buyong Ma;Ruth Nussinov;Sandra S. Eaton;Martin Margittai;*","†Department of Chemistry and
Biochemistry, University of Denver, Denver,
Colorado 80208, United States;‡State Key Laboratory of Surface
Physics, Key Laboratory for Computational Physical Sciences (MOE),
and Department of Physics, Fudan University, Shanghai, P.R. China;§Department
of Chemical & Biomolecular
Engineering, The University of Akron, Akron,
Ohio 44325, United States;∥Basic Research Program, SAIC-Frederick,
Inc., Center for Cancer Research Nanobiology Program, Frederick National
Laboratory for Cancer Research, National Cancer Institute, Frederick, Maryland 21702, United States;⊥Sackler Institute of Molecular
Medicine, Department of Human Genetics and Molecular Medicine Sackler
School of Medicine, Tel Aviv University, Tel Aviv 69978, Israel;Email: ude.ud@iattigram.nitram","The single cysteine mutant K311C of K18
and K19, cloned into pET-28b,3 served as
template for the generation of the double cysteine mutants K311C/C322C,
K311C/G326C, and K311C/I328C. Mutagenesis was performed using the
QuikChange method from Stratagene/Agilent Technologies. The correctness
of all sequences was verified by DNA sequencing.",
J Mol Neurosci. 2013; 51(Suppl 1): 1–135.,10.1007/s12031-012-9923-1,PMC7090744,23263794,Abstracts,,,"
The authors gratefully acknowledge the financial support of the European Research Council
",
J Phys Chem B. 2012 Sep 6; 116(35): 10631–10638.,10.1021/jp211296e,PMC3438901,22891809,Native State Conformational Heterogeneity of HP35 Revealed by Time-Resolved FRET,Arnaldo L. Serrano;Osman Bilsel;Feng Gai,"1Department of Chemistry, University of Pennsylvania, Philadelphia, PA 19104;2Department of Biochemistry and Molecular Pharmacology, University of Massachusetts Medical School, Worcester, MA 01605;*To whom correspondence should be addressed. ude.nnepu.sas@iag or ude.demssamu@leslib.namso","The villin headpiece subdomain (HP35) has become one of the most widely used model systems in protein folding studies, due to its small size and ultrafast folding kinetics. Here, we use HP35 as a testbed to show that the florescence decay kinetics of an unnatural amino acids p-cyanophenylalanine (PheCN), which are modulated by a nearby quencher (e.g., tryptophan or 7-aza-tryptophan) through the mechanism of fluorescence resonance energy transfer (FRET), can be used to detect protein conformational heterogeneity. This method is based on the notion that protein conformations having different donor-acceptor distances and interconverting slowly compared to the fluorescent lifetime of the donor (PheCN) would exhibit different donor fluorescence lifetimes. Our results provide strong evidence suggesting that the native free energy basin of HP35 is populated with conformations that differ mostly in the position and mean helicity of the C-terminal helix. This finding is consistent with several previous experimental and computational studies and also the functional role of this helix. Moreover, this result holds strong implications for computational investigation of the folding mechanism of HP35.",FRET;HP35;Conformational heterogeneity;Fluorescence decay
Biophysics (Nagoya-shi). 2012; 8: 139–144.,10.2142/biophysics.8.139,PMC4629646,27493530,Virtual states introduced for overcoming entropic barriers in conformational space,Junichi Higo;Haruki Nakamura,"1Institute for Protein Research, Osaka University, 3-2 Yamadaoka, Suita, Osaka 565-0871, Japan;Corresponding author: Junichi Higo, Institute for Protein Research, Osaka University, 3-2 Yamadaoka, Suita, Osaka 565-0871, Japan. e-mail: pj.ca.u-akaso.nietorp@ogih","Free-energy landscape is an important quantity to study large-scale motions of a biomolecular system because it maps possible pathways for the motions. When the landscape consists of thermodynamically stable states (low-energy basins), which are connected by narrow conformational pathways (i.e., bottlenecks), the narrowness slows the inter-basin round trips in conformational sampling. This results in inaccuracy of free energies for the basins. This difficulty is not cleared out even when an enhanced conformational sampling is fairly performed along a reaction coordinate. In this study, to enhance the inter-basin round trips we introduced a virtual state that covers the narrow pathways. The probability distribution function for the virtual state was controlled based on detailed balance condition for the inter-state transitions (transitions between the real-state basins and the virtual state). To mimic the free-energy landscape of a real biological system, we introduced a simple model where a wall separates two basins and a narrow hole is pierced in the wall to connect the basins. The sampling was done based on Monte Carlo (MC). We examined several hole-sizes and inter-state transition probabilities. For a small hole-size, a small inter-state transition probability produced a sampling efficiency 100 times higher than a conventional MC does. This result goes against ones intuition, because one considers generally that the sampling efficiency increases with increasing the transition probability. The present method is readily applicable to enhanced conformational sampling such as multi-canonical or adaptive umbrella sampling, and extendable to molecular dynamics.",bottleneck;pathway;enhanced sampling;multicanonical;adaptive umbrella
J Phys Chem B. 2012 Mar 1; 116(8): 2545–2552.,10.1021/jp209604m,PMC3292845,22292835,Molecular Interactions between Cell Penetrating Peptide Pep-1 and Model Cell Membranes,Bei Ding;Zhan Chen,"Department of Chemistry, University of Michigan, Ann Arbor, MI 48109;*
To whom all correspondence should be addressed: ude.hcimu@cnahz Fax: 734-647-4685","We investigated the molecular interactions of a cell penetrating peptide (CPP) Pep-1 with model cell membranes using sum frequency generation (SFG) vibrational spectroscopy, supplemented by attenuated total reflectance - Fourier transform infrared spectroscopy (ATR-FTIR). Hydrogenated and deuterated 1,2-dipalmitoyl-sn-glycero-3-phosphoglycerol (DPPG and dDPPG) and 1-palmitoyl-2-oleoyl-sn-glycero-3-phospho-(1′-rac-glycerol) (POPG), were used in the experiments to represent gel-phase and fluid-phase lipid bilayers, respectively. Our SFG results indicated that Pep-1 molecules adopted a β-sheet conformation when adsorbed to the surface of gel-phase DPPG lipid bilayers. When interacting with fluid-phase POPG lipid bilayers, Pep-1 adopted a mix of α-helical and β-sheet structures over a broad range of peptide concentrations. The orientation distribution of the α-helical Pep-1 segment associated with the fluid-phase bilayers was found to depend on the peptide concentration. SFG orientation analysis showed that Pep-1 molecules adopted an orientation nearly perpendicular to the plane of the bilayer for peptide concentrations of 0.28 μM and 1.4 μM. When the Pep-1 concentration was increased to 7.0 μM, combined SFG and ATR-FTIR measurements showed that Pep-1 molecules were associated with the bilayer with a broad orientation distribution. Our results demonstrated that lipid bilayer phase and peptide concentration affect the conformation and orientation of Pep-1 molecules associated with model cell membranes, which is crucial to the translocation process of CPPs. A combination of SFG and ATR-FTIR studies can be used to determine the conformation and orientation of CPPs interacting with model cell membranes in situ.",
Protein Eng Des Sel. 2012 Oct; 25(10): 507–522.,10.1093/protein/gzs024,PMC3449398,22661385,Computer-aided antibody design,Daisuke Kuroda;Hiroki Shirai;Matthew P. Jacobson;Haruki Nakamura,"1Institute for Protein Research, Osaka University, 3-2 Yamadaoka, Suita, Osaka, Japan;2Graduate School of Frontier Biosciences, Osaka University, 1–3 Yamadaoka, Suita, Osaka, Japan;3Department of Pharmaceutical Chemistry, University of California, San Francisco, 1700 4th Street, San Francisco, CA 94158, USA;4Molecular Medicine Laboratories, Astellas Pharma Co., Ltd, 21 Miyukigaoka, Tsukuba, Ibaraki, Japan;5To whom correspondence should be addressed. E-mail: pj.ca.u-akaso.nietorp@adorukd","Recent clinical trials using antibodies with low toxicity and high efficiency have raised expectations for the development of next-generation protein therapeutics. However, the process of obtaining therapeutic antibodies remains time consuming and empirical. This review summarizes recent progresses in the field of computer-aided antibody development mainly focusing on antibody modeling, which is divided essentially into two parts: (i) modeling the antigen-binding site, also called the complementarity determining regions (CDRs), and (ii) predicting the relative orientations of the variable heavy (VH) and light (VL) chains. Among the six CDR loops, the greatest challenge is predicting the conformation of CDR-H3, which is the most important in antigen recognition. Further computational methods could be used in drug development based on crystal structures or homology models, including antibody–antigen dockings and energy calculations with approximate potential functions. These methods should guide experimental studies to improve the affinities and physicochemical properties of antibodies. Finally, several successful examples of in silico structure-based antibody designs are reviewed. We also briefly review structure-based antigen or immunogen design, with application to rational vaccine development.",antibody design;antibody engineering;protein therapeutics;vaccine design
Biophys J. 2012 Jun 6; 102(11): 2669–2676.,10.1016/j.bpj.2012.04.044,PMC3368130,22713583,Controlled Disorder in Plant Light-Harvesting Complex II Explains Its Photoprotective Role,Tjaart P.J. Krüger;Cristian Ilioaia;Matthew P. Johnson;Alexander V. Ruban;Emmanouil Papagiannakis;Peter Horton;Rienk van Grondelle,"†Department of Physics and Astronomy, Faculty of Sciences, VU University Amsterdam, De Boelelaan, Amsterdam, The Netherlands;‡School of Biological and Chemical Sciences, Queen Mary University of London, London, United Kingdom;§Department of Molecular Biology and Biotechnology, University of Sheffield, Sheffield, United Kingdom;Rienk van Grondelle: ln.uv@ellednorg.nav.r ;∗Corresponding author ln.uv@ellednorg.nav.r;▵Tjaart P. J. Krüger and Cristian Ilioaia contributed equally to this work","The light-harvesting antenna of photosystem II (PSII) has the ability to switch rapidly between a state of efficient light use and one in which excess excitation energy is harmlessly dissipated as heat, a process known as qE. We investigated the single-molecule fluorescence intermittency of the main component of the PSII antenna (LHCII) under conditions that mimic efficient use of light or qE, and we demonstrate that weakly fluorescing states are stabilized under qE conditions. Thus, we propose that qE is explained by biological control over the intrinsic dynamic disorder in the complex—the frequencies of switching establish whether the population of complexes is unquenched or quenched. Furthermore, the quenched states were accompanied by two distinct spectral signatures, suggesting more than one mechanism for energy dissipation in LHCII.",
Mech Ageing Dev. 2012 Apr; 133(4): 195–202.,10.1016/j.mad.2011.11.009,PMC3345168,22244820,Double strand binding – single strand incision mechanism for human flap endonuclease: implications for the superfamily,Susan E. Tsutakawa;John A. Tainer,"aLife Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, 94720 USA;bDepartment of Molecular Biology, The Scripps Research Institute, La Jolla, CA, 92037 USA;cSkaggs Institute for Chemical Biology, La Jolla, CA, 92037 USA;*Correspondence: ude.sppircs@taj","Detailed structural, mutational, and biochemical analyses of human FEN1/DNA complexes have revealed the mechanism for recognition of 5′ flaps formed during lagging strand replication and DNA repair. FEN1 processes 5′ flaps through a previously unknown, but structurally elegant double-stranded (ds) recognition/single stranded (ss) incision mechanism that both selects for 5′ flaps and selects against ss DNA or RNA, intact dsDNA, and 3′ flaps. Two major DNA binding interfaces, including a K+ bridge between the DNA and the H2TH motif, are spaced one helical turn apart and together select for substrates with dsDNA. A conserved helical gateway and a helical cap protects the two-metal active site and selects for ss flaps with free termini. Structures of substrate and product reveal an unusual step between binding substrate and incision that involves a double base unpairing with incision occurring in the resulting unpaired DNA or RNA. Ordering of the active site requires a disorder-to-order transition induced by binding of an unpaired 3′ flap, which ensures that the product is ligatable. Comparison with FEN superfamily members, including XPG, EXO1, and GEN1, identifies superfamily motifs such as the helical gateway that select for ss-dsDNA junctions and provides key biological insights into nuclease specificity and regulation.",Structure-specific nuclease;two metal;DNA binding;replication;DNA repair;flap endonuclease
Proc Natl Acad Sci U S A. 2012 Feb 28; 109(9): 3558–3563.,10.1073/pnas.1114748109,PMC3295267,22331908,Crystallographic basis for calcium regulation of sodium channels,Maen F. Sarhan;Ching-Chieh Tung;Filip Van Petegem;Christopher A. Ahern,"Departments of aAnesthesiology, Pharmacology and Therapeutics,;bCellular and Physiological Sciences, and;cBiochemistry and Molecular Biology, Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada, V6T 1Z3;1To whom correspondence may be addressed. E-mail: moc.liamg@megetepnav.pilif or moc.liamg@nrehasirhc.;Edited by David E. Clapham, Howard Hughes Medical Institute, Children's Hospital Boston, Boston, MA, and approved January 20, 2012 (received for review September 8, 2011);Author contributions: M.F.S., F.V.P., and C.A.A. designed research; M.F.S., C.-C.T., and F.V.P. performed research; M.F.S., C.-C.T., F.V.P., and C.A.A. analyzed data; and M.F.S., F.V.P., and C.A.A. wrote the paper.","Author contributions: M.F.S., F.V.P., and C.A.A. designed research; M.F.S., C.-C.T., and F.V.P. performed research; M.F.S., C.-C.T., F.V.P., and C.A.A. analyzed data; and M.F.S., F.V.P., and C.A.A. wrote the paper.",crystallography;patch-clamp electrophysiology;structural biology;cardiac arrhythmia
Structure. 2012 Mar 7; 20(3): 429–439.,10.1016/j.str.2012.01.004,PMC3299984,22405002,Moonlighting by different stressors: Crystal structure of the chaperone species of a 2-Cys peroxiredoxin,Fulvio Saccoccia;Patrizio Di Micco;Giovanna Boumis;Maurizio Brunori;Ilias Koutris;Adriana E. Miele;Veronica Morea;Palita Sriratana;David L. Williams;Andrea Bellelli;Francesco Angelucci,"1Dept. of Biochemical Sciences, “Sapienza” University of Rome and Istituto Pasteur-Fondazione Cenci Bolognetti, P.le Aldo Moro 5, 00185 Rome, Italy;2CNR – National Research Council of Italy, Institute of Molecular Biology and Pathology, P.le Aldo Moro 5, 00185 Rome, Italy;3Department of Immunology-Microbiology, Rush University Medical Center, Chicago, IL 60612, USA;4Department of Basic and Applied Biology, University of L’Aquila, Via Vetoio snc. loc. Coppito, I- 67010 L’Aquila, Italy;*
Contact information: Prof. Andrea Bellelli, Dept. of Biochemical Sciences, “Sapienza” University of Rome, P.le Aldo Moro 5, 00185 Rome, Italy; phone +3906 4450291; fax: +3906 4440062; ti.1amorinu@illelleb.aerdna","2-Cys peroxiredoxins (Prxs) play two different roles depending on the physiological status of the cell. They are thioredoxin-dependent peroxidases under low oxidative stress, and ATP-independent chaperones upon exposure to high peroxides concentrations. These alternative functions have been associated with changes in the oligomerization state from low (LMW) to high (HMW) molecular weight species. Here we present the structures of Schistosoma mansoni PrxI in both states: the LMW decamer and the HMW 20-mer, formed by two stacked decamers. The latter is the first structure of a 2-Cys Prx chaperonic form. Comparison of the structures sheds light on the mechanism by which chemical stressors, such as high H2O2 concentration and acidic pH, are sensed and translated into a functional switch in this protein family. We also propose a model to account for the in vivo formation of long filaments of stacked Prx rings.",
Muscles Ligaments Tendons J. 2012 Jul-Sep; 2(3): 181–186.,,PMC3666526,23738295,Biodegradable synthetic scaffolds for tendon regeneration,Ernesto Reverchon;Lucia Baldino;Stefano Cardea;Iolanda De Marco,"Department of Industrial Engineering, University of Salerno, Italy;Corresponding author: Ernesto Reverchon, Department of Industrial Engineering, University of Salerno, Via Ponte Don Melillo, 1, 84084, Fisciano (SA), Italy, Email: ti.asinu@nohcrevere","Tissue regeneration is aimed at producing biological or synthetic scaffolds to be implanted in the body for regenerate functional tissues. Several techniques and materials have been used to obtain biodegradable synthetic scaffolds, on which adhesion, growth, migration and differentiation of human cells has been attempted. Scaffolds for tendon regeneration have been less frequently proposed, because they have a complex hierarchical structure and it is very difficult to mimic their peculiar mechanical properties. In this review, we critically analyzed the proposed materials and fabrication techniques for tendon tissue engineering and we indicated new preparation processes, based on the use of supercritical fluids, to produce scaffolds with characteristics very similar to the native tendon structure.",cells cultivation;supercritical fluids;synthetic scaffolds;tendon tissue engineering
Exp Mol Pathol. 2012 Dec; 93(3): 334–338.,10.1016/j.yexmp.2012.09.013,PMC3518637,23041265,Molecular and biological role of the FOXP3 N-terminal domain in immune regulation by T regulatory/suppressor cells,Guoping Deng;Yan Xiao;Zhaocai Zhou;Yasuhiro Nagai;Hongtao Zhang;Bin Li;Mark I. Greene,"1Department of Pathology and Laboratory Medicine, University of Pennsylvania, Philadelphia, PA, USA 19104;2State Key Laboratory of Cell Biology, Institute of Biochemistry and Cell Biology, Chinese Academy of Sciences, Shanghai, China 200031;3Key Laboratory of Molecular Virology & Immunology, Institute Pasteur of Shanghai, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, Shanghai, China 200031;*Corresponding author: Mark I. Greene, 252 John Morgan Building, 36th Street and Hamilton Walk, Department of Pathology and Laboratory Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA 19104-6082, Phone: 215-898-2868, Fax: 215-898-2401, ude.nnepu.dem.oer@eneerg","Regulatory T (Treg) cells are essential in preventing the host from developing certain autoimmune diseases and limiting excessive immune responses against pathogens. The normal function of most Treg cells requires sustained expression of functional FOXP3, a member of the FOXP family transcription factors. FOXP3 is distinct from other subfamily members because of its unique proline rich amino (N)-terminal domain. Mutations in this region are occasionally identified in certain patients with X-linked autoimmunity–allergic dysregulation syndrome (XLAAD) and similar mutations also increase susceptibility of autoimmune diseases in rodent models. Previous analyses of the FOXP3 N- domain revealed a role in nuclear import, interaction with other transcription factors, and as sites of specific post-translational modifications of FOXP3 that contribute to FOXP3 stability.",
Cancer Manag Res. 2012; 4: 9–21.,10.2147/CMAR.S25810,PMC3278205,22346365,Phenotype characterization of embryoid body structures generated by a crystal comet effect tail in an intercellular cancer collision scenario,Jairo A Diaz;Mauricio F Murillo,"Department of Pathology, Hospital Departmental Villavicencio, Hospital Departmental Granada, Medicine School, University Cooperative of Colombia, Villavicencio, Meta, Colombia;Correspondence: Jairo A Diaz, Department of Pathology, University Cooperative of Colombia Medicine School, Km 2 Via Acacias, Colombia, Tel +11 57 8662 8905, Fax +11 57 8662 8905, Email moc.liamtoh@dotidaj","Cancer is, by definition, the uncontrolled growth of autonomous cells that eventually destroy adjacent tissues and generate architectural disorder. However, this concept cannot be totally true. In three well documented studies, we have demonstrated that cancer tissues produce order zones that evolve over time and generate embryoid body structures in a space-time interval. The authors decided to revise the macroscopic and microscopic material in well-developed malignant tumors in which embryoid bodies were identified to determine the phenotype characterization that serves as a guideline for easy recognition. The factors responsible for this morphogenesis are physical, bioelectric, and magnetic susceptibilities produced by crystals that act as molecular designers for the topographic gradients that guide the surrounding silhouette and establish tissue head-tail positional identities. The structures are located in amniotic-like cavities and show characteristic somite-like embryologic segmentation. Immunophenotypic study has demonstrated exclusion factor positional identity in relation to enolase-immunopositive expression of embryoid body and human chorionic gonadotropin immunopositivity exclusion factor expression in the surrounding tissues. The significance of these observations is that they can also be predicted by experimental image data collected by the Large Hadron Collider (LHC) accelerator at the European Organization for Nuclear Research, in which two-beam subatomic collision particles in the resulting debris show hyperorder domains similar to those identified by us in intercellular cancer collisions. Our findings suggest that we are dealing with true reverse biologic system information in an activated collective cancer stem cell memory, in which physics participates in the elaboration of geometric complexes and chiral biomolecules that serve to build bodies with embryoid print as it develops during gestation. Reversal mechanisms in biology are intimately linked with DNA repair. Further genotype studies must be carried out to determine whether the subproducts of these structures can be used in novel strategies to treat cancer.",phenotype;embryoid bodies;cancer complexes;geometric triangular chiral crystal complexes;enolase;human chorionic gonadotropin
Nucleus. 2012 May 1; 3(3): 244–250.,10.4161/nucl.20325,PMC3414400,22572955,Organization and roles of nucleosomes at mouse meiotic recombination hotspots,Irina V. Getun;Zhen K. Wu;Philippe R.J. Bois,"Genome Plasticity Laboratory; The Department of Cancer Biology; The Scripps Research Institute; Scripps Florida; Jupiter, FL USA;†Current Affiliation: The Department of Microbiology; University of California, Davis; Davis, CA USA;*Correspondence to: Irina V. Getun, Email: ude.sppircs@nutegi","Meiotic double strand breaks (DSBs) occur at discrete regions in the genome coined hotspots. Precisely what directs site selection of these DSBs is hotly debated and in particular it is unclear which chromatin features, and regulatory factors are necessary for a genomic region to initiate and resolve DSBs as a crossover (CO) event. In human and mouse, one layer of hotspot selection control is a recognition sequence element present at these sites that is bound by the Prdm9 zinc-finger protein. Furthermore, an overall open chromatin structure is thought to be required to allow access of the recombination machinery, and this is often dictated by the packaging of DNA around nucleosomes. We recently defined the nucleosome occupancy maps of four mouse recombination hotspots throughout meiosis. These analyses revealed no obvious dynamic changes in nucleosome occupancy, suggesting an intrinsic nature of recombinogenic sites, yet they also revealed that nucleosomes define zones of exclusion for CO resolution. Here, we discuss new evidence implicating nucleosome occupancy in recombinogenic repair and its potential roles in controlling chromatin structure at mouse meiotic hotspots.",meiosis;chromatin;nucleosome;recombination;Prdm9;histone;crossover
Curr Obes Rep. 2012 Mar 1; 1(1): 9–15.,10.1007/s13679-011-0005-4,PMC3653336,23682347,Chronobiological Effects on Obesity,Molly S. Bray;Martin E. Young,"1Departments of Epidemiology and Genetics, University of Alabama at Birmingham, Birmingham, AL;2Division of Cardiovascular Diseases, Department of Medicine, University of Alabama at Birmingham, Birmingham, AL;Corresponding author Molly S. Bray, Professor, Dept of Epidemiology, University of Alabama at Birmingham, 1530 3rd Avenue S, RPHB 230H, Birmingham, AL 35294, USA, ude.bau@yarbm, Martin E. Young, Division of Cardiovascular Diseases, Department of Medicine, University of Alabama at Birmingham, 703 19th Street S., ZRB 308, Birmingham, AL 35294, USA, ude.bau@gnuoyem","The development of obesity is the consequence of a multitude of complex interactions between both genetic and environmental factors. It has been suggested that the dramatic increase in the prevalence of obesity over the past 30 years has been the result of environmental changes that have enabled the full realization of genetic susceptibility present in the population. Among the many environmental alterations that have occurred in our recent history is the ever-increasing dyssynchrony between natural cycles of light/dark and altered patterns of sleep/wake and eating behavior associated with our “24-hour” lifestyle. An extensive research literature has established clear links between increased risk for obesity and both sleep deprivation and shift work, and our understanding of the consequences of such dyssynchrony at the molecular level is beginning to emerge. Studies linking alterations in cellular circadian clocks to metabolic dysfunction point to the increasing importance of chronobiology in obesity etiology.",Obesity;Circadian;Molecular clock;Rhythm;Transcription;Sleep;Shift work;Gene;Chronobiological effects
Proc Natl Acad Sci U S A. 2012 May 22; 109(21): 8073–8078.,10.1073/pnas.1116637109,PMC3361394,22556265,Nanosensing protein allostery using a bivalent mouse double minute two (MDM2) assay,Anna F. Robson;Ted R. Hupp;Fiona Lickiss;Kathryn L. Ball;Karen Faulds;Duncan Graham,"aCentre for Molecular Nanometrology, WestCHEM, Department of Pure and Applied Chemistry, University of Strathclyde, Glasgow G1 1XL, United Kingdom; and;bEdinburgh Cancer Research Centre, Cell Signaling Unit, Institute of Genetics and Molecular Medicine, University of Edinburgh, Edinburgh EH4 2XU, United Kingdom;1To whom correspondence may be addressed. E-mail: ku.ca.de@ppuh.det or ku.ca.htarts@maharg.nacnud.;Edited by Carol Prives, Columbia University, New York, NY, and approved March 28, 2012 (received for review October 14, 2011);Author contributions: A.F.R., T.R.H., and D.G. designed research; A.F.R. and F.L. performed research; T.R.H., K.L.B., K.F., and D.G. contributed new reagents/analytic tools; A.F.R., T.R.H., and D.G. analyzed data; and A.F.R., T.R.H., and D.G. wrote the paper.","Author contributions: A.F.R., T.R.H., and D.G. designed research; A.F.R. and F.L. performed research; T.R.H., K.L.B., K.F., and D.G. contributed new reagents/analytic tools; A.F.R., T.R.H., and D.G. analyzed data; and A.F.R., T.R.H., and D.G. wrote the paper.",assay system;biosensing;nano-assembly;protein interaction studies;Raman spectroscopy
Biophys J. 2012 Oct 3; 103(7): 1537–1544.,10.1016/j.bpj.2012.08.038,PMC3471473,23062346,A Modular Fibrinogen Model that Captures the Stress-Strain Behavior of Fibrin Fibers,Rodney D. Averett;Bryant Menn;Eric H. Lee;Christine C. Helms;Thomas Barker;Martin Guthold,"†Wallace H. Coulter Department of Biomedical Engineering, Georgia Institute of Technology and Emory University School of Medicine, Atlanta, Georgia;‡Department of Physics, Wake Forest University, Winston-Salem, North Carolina;§Center for Biophysics and Computational Biology, Beckman Institute, University of Illinois Urbana-Champaign, Urbana, Illinois;¶College of Medicine at Urbana-Champaign, University of Illinois Urbana-Champaign, Urbana, Illinois;Thomas Barker: ude.hcetag.emb@rekrab.samoht ;∗Corresponding author ude.hcetag.emb@rekrab.samoht","We tested what to our knowledge is a new computational model for fibrin fiber mechanical behavior. The model is composed of three distinct elements: the folded fibrinogen core as seen in the crystal structure, the unstructured α-C connector, and the partially folded α-C domain. Previous studies have highlighted the importance of all three regions and how they may contribute to fibrin fiber stress-strain behavior. Yet no molecular model has been computationally tested that takes into account the individual contributions of all these regions. Constant velocity, steered molecular dynamics studies at 0.025 Å/ps were conducted on the folded fibrinogen core and the α-C domain to determine their force-displacement behavior. A wormlike chain model with a persistence length of 0.8 nm (Kuhn length = 1.6 nm) was used to model the mechanical behavior of the unfolded α-C connector. The three components were combined to calculate the total stress-strain response, which was then compared to experimental data. The results show that the three-component model successfully captures the experimentally determined stress-strain behavior of fibrin fibers. The model evinces the key contribution of the α-C domains to fibrin fiber stress-strain behavior. However, conversion of the α-helical coiled coils to β-strands, and partial unfolding of the protein, may also contribute.",
