citation,doi,PMCID,PMID,Title,Author,Belong,Abstract,Keywords
Structure. 2014 Aug 5; 22(8): 1090–1104.,10.1016/j.str.2014.05.009,PMC4126857,24980795,Structure of the C. elegans ZYG-1 cryptic polo box suggests a conserved mechanism for centriolar docking of Plk4 kinases,Ekaterina Shimanovskaya;Valeria Viscardi;Johannes Lesigang;Molly M. Lettman;Renping Qiao;Dmitri I. Svergun;Adam Round;Karen Oegema;Gang Dong,"1Max F. Perutz Laboratories, Medical University of Vienna, A-1030 Vienna, Austria
;2Department of Cellular and Molecular Medicine, Ludwig Institute for Cancer Research, University of California, San Diego, La Jolla, CA 92093, USA
;3European Molecular Biology Laboratory, Hamburg Unit, EMBL c/o DESY, Notkestrasse 85, D-22603 Hamburg, Germany
;4European Molecular Biology Laboratory, Grenoble Outstation, 6 rue Jules Horowitz, 38042 France
;5Unit for Virus Host-Cell Interactions, Univ. Grenoble Alpes-EMBL-CNRS, 6 rue Jules Horowitz, 38042 France
;Corresponding author.;#Contributed equally.;Contact information: Karen Oegema (ude.dscu@amegeok, phone:858-534-9576, fax: 858-534-7750) and Gang Dong (ta.ca.neiwinudem@gnod.gnag, phone: +43-1-4277-61625, fax: +43-1-4277-9616);#Correpsonding authors","Plk4 family kinases control centriole assembly. Plk4s target to mother centrioles through an interaction between their cryptic polo box (CPB) and acidic regions in the centriolar receptors SPD-2/Cep192 and/or asterless/Cep152. Here, we report a crystal structure for the CPB of C. elegans ZYG-1, which forms a Z-shaped dimer containing an intermolecular β-sheet with an extended basic surface patch. Biochemical and in vivo analysis revealed that electrostatic interactions dock the ZYG-1 CPB basic patch onto the SPD-2-derived acidic region to promote ZYG-1 targeting and new centriole assembly. Analysis of a new crystal form of the Drosophila Plk4 (DmPlk4) CPB suggests that it also forms a Z-shaped dimer. Comparison of the ZYG-1 and DmPlk4 CPBs revealed structural changes in the ZYG-1 CPB that confer selectivity for binding SPD-2 over asterless-derived acidic regions. Overall, our findings suggest a conserved mechanism for centriolar docking of Plk4 homologs that initiate daughter centriole assembly.",centriole;cryptic polo box;crystallography;polo-like kinase;ZYG-1;Plk4
J Biol Chem. 2014 Oct 3; 289(40): 27911–27923.,10.1074/jbc.M114.553354,PMC4183824,25122758,Electrostatic Interactions in the Binding Pathway of a Transient Protein Complex Studied by NMR and Isothermal Titration Calorimetry*,Erick Meneses;Anthony Mittermaier,"From the Department of Chemistry, McGill University, Montreal, Québec H3A 0B8, Canada;1 A member of Groupe de Recherche Axé sur la Structure des Protéines (GRASP). To whom correspondence should be addressed: Dept. of Chemistry, McGill University, 801 Sherbrooke St. W., Rm. 322, Montreal, Québec H3A 0B8, Canada.,  Tel.: 514-398-3085; Fax: 514-398-3797; E-mail: ac.lligcm@reiamrettim.ynohtna.","Much of our knowledge of protein binding pathways is derived from extremely stable complexes that interact very tightly, with lifetimes of hours to days. Much less is known about weaker interactions and transient complexes because these are challenging to characterize experimentally. Nevertheless, these types of interactions are ubiquitous in living systems. The combination of NMR relaxation dispersion Carr–Purcell–Meiboom–Gill (CPMG) experiments and isothermal titration calorimetry allows the quantification of rapid binding kinetics for complexes with submillisecond lifetimes that are difficult to study using conventional techniques. We have used this approach to investigate the binding pathway of the Src homology 3 (SH3) domain from the Fyn tyrosine kinase, which forms complexes with peptide targets whose lifetimes are on the order of about a millisecond. Long range electrostatic interactions have been shown to play a critical role in the binding pathways of tightly binding complexes. The role of electrostatics in the binding pathways of transient complexes is less well understood. Similarly to previously studied tight complexes, we find that SH3 domain association rates are enhanced by long range electrostatics, whereas short range interactions are formed late in the docking process. However, the extent of electrostatic association rate enhancement is several orders of magnitudes less, whereas the electrostatic-free basal association rate is significantly greater. Thus, the SH3 domain is far less reliant on electrostatic enhancement to achieve rapid association kinetics than are previously studied systems. This suggests that there may be overall differences in the role played by electrostatics in the binding pathways of extremely stable versus transient complexes.",Isothermal Titration Calorimetry (ITC);Ligand-binding Protein;Nuclear Magnetic Resonance;Protein Dynamic;Src Homology 3 Domain (SH3 Domain);Carr–Purcell–Meiboom–Gill (CPMG) Relaxation Dispersion
Microb Cell. 2014 Sep 1; 1(9): 289–302.,10.15698/mic2014.09.165,PMC5349132,28357255,"Extracellular calcium triggers unique transcriptional programs and
modulates staurosporine-induced cell death in Neurospora
crassa",A. P. Gonçalves;João Monteiro;Chiara Lucchi;David J. Kowbel;J. M. Cordeiro;Paulo Correia-de-Sá;Daniel J. Rigden;N. L. Glass;Arnaldo Videira,"1ICBAS-Instituto de Ciências Biomédicas de Abel Salazar, Universidade
do Porto, Rua de Jorge Viterbo Ferreira 228, 4050-313 Porto, Portugal. ;2IBMC-Instituto de Biologia Molecular e Celular - Universidade do
Porto, Rua do Campo Alegre 823, 4150-180 Porto, Portugal. ;3Plant and Microbial Biology Department, The University of
California, Berkeley, CA 94720, USA. ;4UMIB-Unidade Multidisciplinar de Investigação Biomédica,
Universidade do Porto, Rua de Jorge Viterbo Ferreira 228, 4050-313 Porto, Portugal. ;5Institute of Integrative Biology, University of Liverpool,
Liverpool, L69 7ZB, United Kingdom. ;* E-mail: tp.pu.cmbi@sevlacnogpa;# E-mail: tp.pu.cmbi@ariediva;Conflict of interest: The authors declare no conflict of interest.;Please cite this article as: A. Pedro Gonçalves, João Monteiro, Chiara
Lucchi, David J. Kowbel, J. Miguel Cordeiro, Paulo Correia-de-Sá, Daniel J.
Rigden, N. Louise Glass, Arnaldo Videira (2014). Extracellular calcium
triggers unique transcriptional programs and modulates staurosporine-induced
cell death in Neurospora crassa. Microbial
Cell 1(9): 289-302. doi: 10.15698/mic2014.09.165","Alterations in the intracellular levels of calcium are a common response to cell
death stimuli in animals and fungi and, particularly, in the Neurospora
crassa response to staurosporine. We highlight the importance of
the extracellular availability of Ca2+ for this response. Limitation
of the ion in the culture medium further sensitizes cells to the drug and
results in increased accumulation of reactive oxygen species (ROS). Conversely,
an approximately 30-fold excess of external Ca2+ leads to increased
drug tolerance and lower ROS generation. In line with this, distinct
staurosporine-induced cytosolic Ca2+ signaling profiles were observed
in the absence or presence of excessive external Ca2+.
High-throughput RNA sequencing revealed that different concentrations of
extracellular Ca2+ define distinct transcriptional programs. Our
transcriptional profiling also pointed to two putative novel
Ca2+-binding proteins, encoded by the NCU08524 and NCU06607 genes,
and provides a reference dataset for future investigations on the role of
Ca2+ in fungal biology.",calcium;cell death;ROS;Ca2+-binding motif;Neurospora crassa
Hum Gene Ther. 2014 Apr 1; 25(4): 339–349.,10.1089/hum.2013.222,PMC3997141,24512117,Human Full-Length Coagulation Factor X and a GLA Domain-Derived 40-mer Polypeptide Bind to Different Regions of the Adenovirus Serotype 5 Hexon Capsomer,Sudir Sumarheni;Saw See Hong;Véronique Josserand;Jean-Luc Coll;Pierre Boulanger;Guy Schoehn;Pascal Fender,"1Centre National Recherche Scientifique, Université Joseph Fourier, European Molecular Biology Laboratory (Unit of Virus Host Cell Interactions; Unité Mixte Internationale-3265), 38042 Grenoble, France.;2Institut National Recherche Agronomique, Unité Mixte Recherche-754, Université Lyon 1, 69366 Lyon, France.;3Institut National de la Santé et de la Recherche Médicale, 75013 Paris, France.;4Institut Albert Bonniot, Institut National de la Santé et de la Recherche Médicale U823, 38706 Grenoble Cedex, France.;5Institut Albert Bonniot, Université Joseph Fourier, 38706 Grenoble Cedex, France.;6Centre National Recherche Scientifique, Université Joseph Fourier, Commissariat Energe Atomique (Institut Biologie Structurale; Unité Mixte Recherche 5075), 38027 Grenoble, France.;Corresponding author.;Address correspondence to:, Dr. Pascal Fender, Unit of Virus Host Cell Interactions (UMI-3265), 6 rue Jules Horowitz, 38042 Grenoble, France, E-mail:Email: rf.lbme@rednefp","The interaction of human adenovirus (HAdV)-C5 and many other adenoviruses with blood coagulation factors (e.g., human factor X, FX) involves the binding of their GLA domain to the hexon capsomers, resulting in high levels of hepatotropism and potential hepatotoxicity. In this study, we tested the possibility of preventing these undesirable effects by using a GLA-mimicking peptide as a competitor. An FX GLA domain-derived, 40-mer polypeptide carrying 12 carboxyglutamate residues was synthesized (GLAmim). Surface plasmon resistance (SPR) analysis showed that GLAmim reacted with free and capsid-embedded hexon with a nanomolar affinity. Unexpectedly, GLAmim failed to compete with FX for hexon binding, and instead significantly increased the formation of FX–hexon or FX–adenovirion complexes. This observation was confirmed by in vitro cell transduction experiments using HAdV-C5-Luciferase vector (HAdV5-Luc), as preincubation of HAdV5-Luc with GLAmim before FX addition resulted in a higher transgene expression compared with FX alone. HAdV-C5 virions complexed with GLAmim were analyzed by cryoelectron microscopy. Image reconstruction demonstrated the bona fide hexon–GLAmim interaction, as for the full-length FX, although with considerable differences in stoichiometry and relative location on the hexon capsomer. Three extra densities were found at the periphery of each hexon, whereas one single FX molecule occupied the central cavity of the hexon trimeric capsomer. A refined analysis indicated that each extra density is found at the expected location of one highly variable loop 1 of the hexon, involved in scavenger receptor recognition. HAdV5-Luc complexed with a bifunctional GLAmimRGD peptide showed a lesser hepatotropism, compared with control HAdV5-Luc alone, and efficiently targeted αβ-integrin-overexpressing tumor cells in an in vivo mouse tumor model. Collectively, our findings open new perspectives in the design of adenoviral vectors for biotherapy.",
Nat Cell Biol. 2015 Jan; 17(1): 20–30.,10.1038/ncb3072,PMC4976803,25438055,AMBRA1 links autophagy to cell proliferation and tumorigenesis by promoting c-MYC dephosphorylation and degradation,Valentina Cianfanelli;Claudia Fuoco;Mar Lorente;Maria Salazar;Fabio Quondamatteo;Pier Federico Gherardini;Daniela De Zio;Francesca Nazio;Manuela Antonioli;Melania D’Orazio;Tatjana Skobo;Matteo Bordi;Mikkel Rohde;Luisa Dalla Valle;Manuela Helmer-Citterich;Christine Gretzmeier;Joern Dengjel;Gian Maria Fimia;Mauro Piacentini;Sabrina Di Bartolomeo;Guillermo Velasco;Francesco Cecconi,"1Unit of Cell stress and survival, Danish Cancer Society Research Center, 2100 Copenhagen, Denmark;2Laboratory of Molecular Neuroembryology, IRCCS Fondazione Santa Lucia, 00143 Rome, Italy;3Department of Biology, University of Rome ‘Tor Vergata’, 00133 Rome, Italy;4Department of Biochemistry and Molecular Biology I, School of Biology, Complutense University;5Instituto de Investigaciones Sanitarias San Carlos (IdISSC), 28040 Madrid, Spain;6Skin and Extracellular Matrix Research Group, Anatomy NUI Galway, Ireland;7National Institute for Infectious Diseases IRCCS ‘L. Spallanzani’, 00149 Rome, Italy;8Department of Biology, University of Padua, Padua, Italy;9Unit of Cell death and metabolism, Danish Cancer Society Research Center, 2100 Copenhagen, Denmark;10Department of Dermatology, University Freiburg Medical Center, and ZBSA Center for Biological Systems Analysis, University of Freiburg, 79104 Freiburg, Germany;11Department of Biological and Environmental Sciences and Technologies (DiSTeBA), University of Salento, Lecce 73100, Italy;*Correspondence to: Francesco Cecconi, kd.recnac@inoccec.;§Present addresses: (MS), Cell Division and Cancer Group, Spanish National Cancer Research Centre, Madrid E-28029, Spain; (PFG), Department of Microbiology and Immunology, Centre for Clinical Science Research, Stanford University School of Medicine, 94305 Stanford, CA.","Inhibition of a main regulator of cell metabolism, the protein kinase mTOR, induces autophagy and inhibits cell proliferation. However, the molecular pathways involved in the cross-talk between these two mTOR-dependent cell processes are largely unknown. Here we show that the scaffold protein AMBRA1, a member of the autophagy signalling network and a downstream target of mTOR, regulates cell proliferation by facilitating the dephosphorylation and degradation of the proto-oncogene C-MYC. We found that AMBRA1 favors the interaction between C-MYC and its phosphatase PP2A and that, when mTOR is inhibited, it enhances PP2A activity on this specific target, thereby reducing the cell division rate. As expected, such a de-regulation of C-MYC correlates with increased tumorigenesis in AMBRA1-defective systems, thus supporting a role for AMBRA1 as a haploinsufficient tumour suppressor gene.",cancer;cell cycle;cell metabolism;mTOR;phosphatases
Front Pharmacol. 2014; 5: 120.,10.3389/fphar.2014.00120,PMC4050335,24959146,Osteoporosis and alzheimer pathology: Role of cellular stress response and hormetic redox signaling in aging and bone remodeling,Carolin Cornelius;Guido Koverech;Rosalia Crupi;Rosanna Di Paola;Angela Koverech;Francesca Lodato;Maria Scuto;Angela T. Salinaro;Salvatore Cuzzocrea;Edward J. Calabrese;Vittorio Calabrese,"1Department of Chemistry, University of Catania, Catania, Italy;2Department of Clinical and Experimental Medicine and Pharmacology, School of Medicine, Messina, Italy;3Department of Biomedical Sciences, University of Catania, Catania, Italy;4University of Manchester, Manchester, UK;5Environmental Health Sciences Division, School of Public Health, University of Massachusetts, Amherst, MA, USA;Edited by: Cesare Mancuso, Catholic University School of Medicine, Italy;Reviewed by: Zsolt Radak, Semmelweis University, Hungary; Carlo Cervellati, University of Ferrara, Italy;*Correspondence: Vittorio Calabrese, Department of Biomedical Sciences, University of Catania, Viale Andrea Doria 6, 95100 Catania, Italy e-mail: ti.tcinu@serbalac;†Carolin Cornelius and Guido Koverech have contributed equally to this work.;This article was submitted to Experimental Pharmacology and Drug Discovery, a section of the journal Frontiers in Pharmacology.","Alzheimer’s disease (AD) and osteoporosis are multifactorial progressive degenerative disorders. Increasing evidence shows that osteoporosis and hip fracture are common complication observed in AD patients, although the mechanisms underlying this association remain poorly understood. Reactive oxygen species (ROS) are emerging as intracellular redox signaling molecules involved in the regulation of bone metabolism, including receptor activator of nuclear factor-κB ligand-dependent osteoclast differentiation, but they also have cytotoxic effects that include lipoperoxidation and oxidative damage to proteins and DNA. ROS generation, which is implicated in the regulation of cellular stress response mechanisms, is an integrated, highly regulated, process under control of redox sensitive genes coding for redox proteins called vitagenes. Vitagenes, encoding for proteins such as heat shock proteins (Hsps) Hsp32, Hsp70, the thioredoxin, and the sirtuin protein, represent a systems controlling a complex network of intracellular signaling pathways relevant to life span and involved in the preservation of cellular homeostasis under stress conditions. Consistently, nutritional anti-oxidants have demonstrated their neuroprotective potential through a hormetic-dependent activation of vitagenes. The biological relevance of dose–response affects those strategies pointing to the optimal dosing to patients in the treatment of numerous diseases. Thus, the heat shock response has become an important hormetic target for novel cytoprotective strategies focusing on the pharmacological development of compounds capable of modulating stress response mechanisms. Here we discuss possible signaling mechanisms involved in the activation of vitagenes which, relevant to bone remodeling and through enhancement of cellular stress resistance provide a rationale to limit the deleterious consequences associated to homeostasis disruption with consequent impact on the aging process.",oxidative stress;redox status;Alzheimer’s disease;cellular stress response;hormesis;vitagenes
J Phys Chem B. 2014 Aug 7; 118(31): 9128–9140.,10.1021/jp5014434,PMC4126733,25025461,"Single-Molecule
Enzymatic Conformational Dynamics:
Spilling Out the Product Molecules",Desheng Zheng;H. Peter Lu;*,"Center for Photochemical
Sciences, Department of Chemistry, Bowling
Green State University, Bowling
Green, Ohio 43403, United States;*E-mail: ude.usgb@ulph.","The
single-molecule fluorescence intensity decays of the perpendicular
and parallel polarized components are typically distinct: The fluorophores
that have their transition moment aligned parallel to the electric
vector of the excitation laser field preferentially absorb and emit
photons. Using the polarization beam splitter, the emission intensity
signal is divided into perpendicular and parallel components relative
to the polarization of the excitation light. After the signal compensation
by the G factor, these intensity trajectories of
perpendicular (I⊥(t)) and parallel (I∥(t)) components are used to calculate total fluorescence intensity IT(t) and anisotropy r(t) from the nascent single-molecule product
at the enzymatic reaction active site, following eq 1 and eq 2.",
Cancer Res. 2014 Mar 1; 74(5): 1495–1505.,10.1158/0008-5472.CAN-13-2682,PMC3947273,24419084,"LEF1 and B9L shield β-catenin from inactivation by Axin, desensitizing colorectal cancer cells to tankyrase inhibitors",Marc de la Roche;Ashraf E. K. Ibrahim;Juliusz Mieszczanek;Mariann Bienz,"MRC Laboratory of Molecular Biology, Cambridge Biomedical Campus, Francis Crick Avenue, Cambridge CB2 0QH, UK;1corresponding authors Phone +44 1223 267 093, +44 1223 746 851 Fax +44 1223 268 305 ku.ca.mac.bml-crm@2bm, ku.ca.mac@85dam;2present address: Department of Biochemistry, University of Cambridge, 80 Tennis Court Road, Cambridge CB2 1GA, UK","Hyperactive β-catenin drives colorectal cancer, yet inhibiting its activity remains a formidable challenge. Interest is mounting in tankyrase inhibitors (TNKSi) which destabilize β-catenin through stabilizing Axin. Here, we confirm that TNKSi inhibit Wnt-induced transcription, similarly to carnosate which reduces the transcriptional activity of β-catenin by blocking its binding to BCL9, and attenuates intestinal tumors in ApcMin mice. By contrast, β-catenin’s activity is unresponsive to TNKSi in colorectal cancer cells, and in cells after prolonged Wnt stimulation. This TNKSi insensitivity is conferred by β-catenin’s association with LEF1 and BCL9-2/B9L, which accumulate during Wnt stimulation, thereby providing a feed-forward loop that converts transient into chronic β-catenin signaling. This limits the therapeutic value of TNKSi in colorectal carcinomas most of which express high LEF1 levels. Our study provides proof-of-concept that the successful inhibition of oncogenic β-catenin in colorectal cancer requires the targeting of its interaction with LEF1 and/or BCL9/B9L, as exemplified by carnosate.",oncogenic β-catenin;APC tumor suppressor;carnosic acid;tankyrase inhibitor;LEF1;BCL9-2/B9L;ApcMin mouse model;colorectal cancer
Front Cell Neurosci. 2014; 8: 30.,10.3389/fncel.2014.00030,PMC3916725,24570656,Impaired activity-dependent neural circuit assembly and refinement in autism spectrum disorder genetic models,Caleb A. Doll;Kendal Broadie,"1Department of Biological Sciences, Vanderbilt University, Nashville, TN, USA;2Kennedy Center for Research on Human Development, Vanderbilt University, Nashville, TN, USA;Edited by: Hansen Wang, University of Toronto, Canada;Reviewed by: Randi Hagerman, University of California Davis Medical Center, USA; Cara Jean Westmark, University of Wisconsin, USA;*Correspondence: Kendal Broadie, Department of Biological Sciences, Vanderbilt University, 6270A MRBIII, Nashville, TN 37232-8548, USA e-mail: ude.tlibrednav@eidaorb.ladnek;This article was submitted to the journal Frontiers in Cellular Neuroscience.","Early-use activity during circuit-specific critical periods refines brain circuitry by the coupled processes of eliminating inappropriate synapses and strengthening maintained synapses. We theorize these activity-dependent (A-D) developmental processes are specifically impaired in autism spectrum disorders (ASDs). ASD genetic models in both mouse and Drosophila have pioneered our insights into normal A-D neural circuit assembly and consolidation, and how these developmental mechanisms go awry in specific genetic conditions. The monogenic fragile X syndrome (FXS), a common cause of heritable ASD and intellectual disability, has been particularly well linked to defects in A-D critical period processes. The fragile X mental retardation protein (FMRP) is positively activity-regulated in expression and function, in turn regulates excitability and activity in a negative feedback loop, and appears to be required for the A-D remodeling of synaptic connectivity during early-use critical periods. The Drosophila FXS model has been shown to functionally conserve the roles of human FMRP in synaptogenesis, and has been centrally important in generating our current mechanistic understanding of the FXS disease state. Recent advances in Drosophila optogenetics, transgenic calcium reporters, highly-targeted transgenic drivers for individually-identified neurons, and a vastly improved connectome of the brain are now being combined to provide unparalleled opportunities to both manipulate and monitor A-D processes during critical period brain development in defined neural circuits. The field is now poised to exploit this new Drosophila transgenic toolbox for the systematic dissection of A-D mechanisms in normal versus ASD brain development, particularly utilizing the well-established Drosophila FXS disease model.",fragile X syndrome;synaptogenesis;synapse elimination;E/I ratio;optogenetics;Drosophila
PLoS One. 2014; 9(12): e113875.,10.1371/journal.pone.0113875,PMC4250038,25437277,"Domain Dissection of AvrRxo1 for Suppressor, Avirulence and Cytotoxicity Functions",Haifeng Liu;Qingle Chang;Wenjie Feng;Baogang Zhang;Tao Wu;Ning Li;Fangyin Yao;Xinhua Ding;Zhaohui Chu,"
1
State Key Laboratory of Crop Biology, Shandong Provincial Key Laboratory of Agricultural Microbiology, Shandong Agricultural University, Tai an, Shandong, PR China, 
;
2
Biotechnology Research Center, Shandong Academy of Agricultural Science, Jinan, Shandong, PR China, 
;
Institute of Botany, Chinese Academy of Sciences, China, 
;#Contributed equally.;* E-mail: nc.ude.uads@uhcz (ZC); nc.ude.uads@gnidhx (XD);Competing Interests: The authors have declared that no competing interests exist.;Conceived and designed the experiments: XD ZC. Performed the experiments: HL QC WF BZ TW. Analyzed the data: HL QC WF NL. Contributed reagents/materials/analysis tools: NL FY. Wrote the paper: HL XD ZC.",Conceived and designed the experiments: XD ZC. Performed the experiments: HL QC WF BZ TW. Analyzed the data: HL QC WF NL. Contributed reagents/materials/analysis tools: NL FY. Wrote the paper: HL XD ZC.,
Proc Natl Acad Sci U S A. 2014 Feb 18; 111(7): 2530–2535.,10.1073/pnas.1311081111,PMC3932873,24505056,Evidence for an evolutionary relationship between the large adaptor nucleoporin Nup192 and karyopherins,Tobias Stuwe;Daniel H. Lin;Leslie N. Collins;Ed Hurt;André Hoelz,"aDivision of Chemistry and Chemical Engineering, California Institute of Technology, Pasadena, CA,  91125; and;bBiochemie-Zentrum der Universität Heidelberg, Heidelberg D-69120, Germany;2To whom correspondence should be addressed. E-mail: ude.hcetlac@zleoh.;Edited* by Douglas C. Rees, Howard Hughes Medical Institute, California Institute of Technology, Pasadena, CA, and approved January 13, 2014 (received for review June 11, 2013);Author contributions: T.S., D.H.L., and A.H. designed research; T.S., D.H.L., L.N.C., and A.H. performed research; T.S., D.H.L., E.H., and A.H. contributed new reagents/analytic tools; T.S., D.H.L., L.N.C., and A.H. analyzed data; and T.S., D.H.L., and A.H. wrote the paper.;1T.S. and D.H.L. contributed equally to this work.","Author contributions: T.S., D.H.L., and A.H. designed research; T.S., D.H.L., L.N.C., and A.H. performed research; T.S., D.H.L., E.H., and A.H. contributed new reagents/analytic tools; T.S., D.H.L., L.N.C., and A.H. analyzed data; and T.S., D.H.L., and A.H. wrote the paper.",X-ray crystallography;site-directed mutagenesis;mega assembly;structure-function analysis
Front Aging Neurosci. 2014; 6: 234.,10.3389/fnagi.2014.00234,PMC4150207,25225484,Synchronizing an aging brain: can entraining circadian clocks by food slow Alzheimer’s disease?,Brianne A. Kent,"Department of Psychology, University of Cambridge, Cambridge, UK;Edited by: Merce Pallas, University of Barcelona, Spain;Reviewed by: Nibaldo C. Inestrosa, Pontifical Catholic University of Chile, Chile; Merce Pallas, University of Barcelona, Spain;*Correspondence: Brianne A. Kent, Department of Psychology, University of Cambridge, Downing Street, Cambridge CB2 3EB, UK e-mail: ku.ca.mac@63kab;This article was submitted to the journal Frontiers in Aging Neuroscience.","Alzheimer’s disease (AD) is a global epidemic. Unfortunately, we are still without effective treatments or a cure for this disease, which is having devastating consequences for patients, their families, and societies around the world. Until effective treatments are developed, promoting overall health may hold potential for delaying the onset or preventing neurodegenerative diseases such as AD. In particular, chronobiological concepts may provide a useful framework for identifying the earliest signs of age-related disease as well as inexpensive and noninvasive methods for promoting health. It is well reported that AD is associated with disrupted circadian functioning to a greater extent than normal aging. However, it is unclear if the central circadian clock (i.e., the suprachiasmatic nucleus) is dysfunctioning, or whether the synchrony between the central and peripheral clocks that control behavior and metabolic processes are becoming uncoupled. Desynchrony of rhythms can negatively affect health, increasing morbidity and mortality in both animal models and humans. If the uncoupling of rhythms is contributing to AD progression or exacerbating symptoms, then it may be possible to draw from the food-entrainment literature to identify mechanisms for re-synchronizing rhythms to improve overall health and reduce the severity of symptoms. The following review will briefly summarize the circadian system, its potential role in AD, and propose using a feeding-related neuropeptide, such as ghrelin, to synchronize uncoupled rhythms. Synchronizing rhythms may be an inexpensive way to promote healthy aging and delay the onset of neurodegenerative disease such as AD.",circadian rhythms;Alzheimer’s disease;food-entrainment;ghrelin;aging
Eukaryot Cell. 2014 Aug; 13(8): 958–964.,10.1128/EC.00095-14,PMC4135785,24951439,How Does It Kill?: Understanding the Candidacidal Mechanism of Salivary Histatin 5,Sumant Puri;Mira Edgerton,"Department of Oral Biology, School of Dental Medicine, University at Buffalo, Buffalo, New York, USA;Corresponding author.;Address correspondence to Mira Edgerton, ude.olaffub@otregde.","Histatins are salivary cationic peptides that provide the first line of defense against oral candidiasis caused by Candida albicans. This minireview presents a critical evaluation of our knowledge of the candidacidal mechanism of histatin 5 (Hst 5). Hst 5 is the most potent among all histatin family members with regard to its antifungal activity. The mode of action of Hst 5 has been a subject of intense debate. Unlike other classical host innate immune proteins, pore formation or membrane lysis by Hst 5 has largely been disproven, and it is now known that all targets of Hst 5 are intracellular. Hst 5 binds C. albicans cell wall proteins (Ssa1/2) and glycans and is taken up by the cells through fungal polyamine transporters in an energy-dependent manner. Once inside the fungal cells, Hst 5 may affect mitochondrial functions and cause oxidative stress; however, the ultimate cause of cell death is by volume dysregulation and ion imbalance triggered by osmotic stress. Besides these diverse targets, a novel mechanism based on the metal binding abilities of Hst 5 is discussed. Finally, translational approaches for Hst 5, based on peptide design and synergy with other known drugs, are considered a step forward for bench-to-bed application of Hst 5.",
PLoS Comput Biol. 2014 Jul; 10(7): e1003691.,10.1371/journal.pcbi.1003691,PMC4081019,24992446,PolyUbiquitin Chain Linkage Topology Selects the Functions from the Underlying Binding Landscape,Yong Wang;Chun Tang;Erkang Wang;Jin Wang,"1State Key Laboratory of Electroanalytical Chemistry, Changchun Institute of Applied Chemistry, Chinese Academy of Sciences, Changchun, Jilin, P.R. China;2State Key Laboratory of Magnetic Resonance and Atomic and Molecular Physics, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei, China;3College of Physics, Jilin University, Changchun, Jilin, P.R. China;4Department of Chemistry, Physics and Applied Mathematics, State University of New York at Stony Brook, Stony Brook, New York, United States of America;University of Maryland, Baltimore, United States of America;* E-mail: ude.koorbynots@1.gnaw.nij; The authors have declared that no competing interests exist.;Conceived and designed the experiments: JW. Performed the experiments: YW JW. Analyzed the data: YW JW. Contributed reagents/materials/analysis tools: CT EW JW. Wrote the paper: YW CT JW.",Conceived and designed the experiments: JW. Performed the experiments: YW JW. Analyzed the data: YW JW. Contributed reagents/materials/analysis tools: CT EW JW. Wrote the paper: YW CT JW.,
